002863,金信深圳成长混合发起式
002132,广发鑫享混合
160918,大成中小盘混合(LOF)
000940,富国中小盘精选混合
200001,长城久恒灵活配置混合
000796,宝盈睿丰创新混合C
002567,大成国家安全主题混合
005001,交银持续成长主题混合
000913,农银医疗保健股票
162209,泰达宏利市值优选混合
730002,方正富邦红利精选混合
420003,天弘永定价值成长混合
540008,汇丰晋信低碳先锋
001044,嘉实新消费股票
002824,招商盛达混合C
005630,华安研究精选混合
000960,招商医药健康产业股票
001476,中银智能制造股票
000524,上投摩根民生需求
213008,宝盈资源优选混合
004851,广发医疗保健股票
004935,国都智能制造
002823,招商盛达混合A
005247,国都量化精选混合
161225,国投瑞银瑞盈混合(LOF)
001656,农银中国优势灵活配置混合
000166,中海策略精选灵活配置混合
550009,信诚中小盘混合
004453,前海开源盈鑫A
005819,国泰优势行业混合
001294,新华战略新兴产业灵活配置混合
168105,九泰泰富定增混合
001763,广发多策略混合
004732,万家瑞尧灵活配置混合C
004731,万家瑞尧灵活配置混合A
004454,前海开源盈鑫C
000942,广发信息技术联接A
501009,汇添富中证生物科技指数A
501010,汇添富中证生物科技指数C
290008,泰信发展主题混合
005211,银河智慧混合
001705,泓德战略转型股票
001628,招商体育文化休闲股票
002974,广发信息技术联接C
519196,万家新兴蓝筹灵活配置混合
004649,国开开航混合
519670,银河行业混合
163809,中银蓝筹精选
000697,汇添富移动互联股票
519126,浦银安盛新经济结构混合
001542,国泰互联网+股票
580002,东吴双动力混合
217021,招商优企灵活配置
519712,交银阿尔法核心混合
000794,宝盈睿丰创新混合A/B
000742,国泰新经济灵活配置混合
001255,长城改革红利混合
161722,招商丰泰混合(LOF)
501002,长信中证能源互联指数(LOF)
002145,诺安景鑫灵活配置混合
002580,泰信鑫选灵活配置混合C
001970,泰信鑫选灵活配置混合A
000880,富国研究精选灵活配置
001569,泰信国策驱动灵活配置混合
004740,中欧瑞丰灵活配置混合C
161726,招商国证生物医药指数分级
360012,光大中小盘混合
519697,交银优势行业混合
002654,上投摩根策略精选混合
166023,中欧瑞丰灵活配置混合A
003053,嘉实文体娱乐股票A
001361,景顺中证TMT150ETF联接
001500,泓德远见回报混合
003834,华夏能源革新股票
519029,华夏平稳增长
004341,农银尖端科技混合
610004,信达澳银中小盘混合
519651,银河转型混合
002191,农银物联网混合
690003,民生加银精选混合
000706,中邮多策略混合
000586,景顺中小板创业板精选股票
000409,鹏华环保产业股票
160626,鹏华信息分级
005299,万家成长优选混合A
070002,嘉实增长
002250,红土创新改革红利混合
001780,诺安改革趋势灵活配置混合
002772,光大产业新动力混合
001398,华泰柏瑞健康生活混合
005300,万家成长优选混合C
519947,长信利保债券
001663,中银互联网+股票
001042,华夏领先股票
000822,东海美丽中国灵活配置
160610,鹏华动力增长
002496,前海开源量化优选C
001007,国联安鑫安灵活配置混合
002495,前海开源量化优选A
160639,鹏华高铁分级
050022,博时回报灵活配置
690007,民生加银景气行业混合
210008,金鹰策略配置混合
001714,工银文体产业股票
502030,中海中证高铁产业指数分级
180001,银华优势企业
620001,金元顺安宝石动力混合
005541,前海开源盛鑫混合A
000828,泰达转型机遇
165524,信诚中证智能家居指数分级
519704,交银先进制造混合
590008,中邮战略新兴产业混合
005542,前海开源盛鑫混合C
002137,诺安利鑫灵活配置混合
000404,易方达新兴成长灵活配置
163822,中银主题策略混合
161122,易方达生物分级
501006,汇添富中证精准医疗指数C
004139,中邮军民融合灵活配置混合
000946,华夏医疗健康混合C
501005,汇添富中证精准医疗指数A
290006,泰信蓝筹精选混合
003634,嘉实农业产业股票
004936,中航混改精选混合A
003670,中融物联网主题灵活配置混合
001933,华商新兴活力混合
000124,华宝服务优选混合
163503,天治核心成长混合(LOF)
090015,大成内需增长混合
001967,华宝转型升级混合
481010,工银中小盘混合
360010,光大均衡精选混合
000751,嘉实新兴产业股票
202009,南方盛元红利混合
002846,泓德泓华混合
164820,工银中证高铁产业指数分级
001195,工银农业产业股票
710001,富安达优势成长混合
004937,中航混改精选混合C
519778,交银经济新动力混合
360011,光大动态优选
000926,中信建投睿信灵活配置混合A
165522,信诚中证TMT产业指数分级
003769,中银品质生活混合
110002,易方达策略成长
160135,南方中证高铁产业指数分级
163113,申万菱信申万证券分级
501016,国泰中证申万证券行业指数
004676,中信建投睿信灵活配置混合C
580003,东吴行业轮动混合
501048,汇添富中证全指证券公司指数C
001534,华宝万物互联混合
501047,汇添富中证全指证券公司指数A
000969,前海开源大安全混合
502053,长盛中证证券公司分级
000452,南方医药保健灵活配置混合
163119,申万中证申万新兴健康产业指数
004636,中信建投智信物联网C
001809,中信建投智信物联网A
000746,招商行业精选股票基金
001344,易方达沪深300医药ETF联接
001301,大成睿景灵活配置混合C
005094,万家臻选混合
000534,长盛高端装备制造灵活配置
000955,南方产业活力
320018,诺安新动力灵活配置
002125,广发新兴成长混合
003145,中融竞争优势
000780,鹏华医疗保健股票
519678,银河消费混合
001718,工银物流产业股票
004394,华泰柏瑞量化创优混合
160633,鹏华证券分级
005473,富国价值驱动灵活配置混合C
001300,大成睿景灵活配置混合A
004237,中欧新蓝筹混合C
003333,泰信智选成长混合
001885,中欧新蓝筹混合E
005472,富国价值驱动灵活配置混合A
001825,建信中国制造2025
163810,中银价值精选
393001,中海优势精选灵活配置混合
121002,国投瑞银景气行业混合
161706,招商优质成长混合(LOF)
001009,上投摩根安全战略股票
166002,中欧新蓝筹混合A
519702,交银趋势混合
004683,建信高端医疗股票
001018,易方达新经济混合
004995,广发品牌消费股票发起式
001000,中欧明睿新起点混合
168104,九泰锐丰定增混合
003359,大成360互联网+大数据100C
005004,交银品质升级混合
002408,中信建投医改
502010,易方达证券公司分级
660015,农银行业轮动混合
000756,建信潜力新蓝筹股票
000354,长盛城镇化主题混合
002236,大成360互联网+大数据100A
001438,易方达瑞享混合E
501030,汇添富中证环境治理指数A
004069,南方中证全指证券ETF联接A
501031,汇添富中证环境治理指数C
000945,华夏医疗健康混合A
161720,招商中证全指证券公司指数分级
001719,工银国家战略股票
001564,东方红京东大数据混合
003238,新华外延增长主题灵活配置混合
001437,易方达瑞享混合I
002340,富国价值优势混合
660012,农银消费主题混合
110011,易方达中小盘混合
001105,信达澳银转型创新股票
004070,南方中证全指证券ETF联接C
460007,华泰柏瑞行业领先混合
002174,东方互联网嘉混合
005112,银华中证全指医药卫生
004206,华商元亨灵活配置混合
112002,易方达策略成长二号
420005,天弘周期策略混合
163805,中银策略混合
001617,天弘中证电子指数A
519195,万家品质
005176,富国精准医疗混合
000545,中邮核心竞争力灵活配置混合
160419,华安中证全指证券公司指数分级
290005,泰信优势增长
002264,华夏乐享健康混合
004895,华商鑫安灵活混合
005282,中金价值轮动混合A
006098,华宝券商ETF联接
000966,中邮核心科技创新灵活配置混合
100016,富国天源沪港深平衡混合
005283,中金价值轮动混合C
004183,富国产业升级混合
001618,天弘中证电子指数C
001702,东方创新科技混合
400025,东方新兴成长混合
165519,信诚中证800医药指数分级
004351,汇丰晋信珠三角区域发展混合
000939,中银研究精选灵活配置混合
001606,农银工业4.0混合
004741,农银汇理区间策略混合
121008,国投瑞银成长优选混合
161027,富国中证全指证券公司指数分级
002620,中邮未来新蓝筹混合
310388,申万菱信消费增长混合
164905,交银国证新能源指数分级
003586,先锋精一混合A
004888,财通资管鑫逸混合A
004905,华泰柏瑞生物医药混合
460005,华泰柏瑞价值增长混合
000595,嘉实泰和混合
004671,中融核心成长
233011,大摩主题优选混合
002082,华泰柏瑞激励动力混合C
610001,信达澳银领先增长混合
004868,交银股息优化混合
002708,大摩健康产业混合
004889,财通资管鑫逸混合C
001808,银华互联网主题灵活配置混合
003397,银华体育文化灵活配置混合
160611,鹏华优质治理混合(LOF)
161629,融通证券分级
257040,国联安红利混合
002683,民生加银前沿科技灵活配置混合
002598,平安大华智能生活混合A
005038,银华新能源新材料C
003956,南方教育股票
519710,交银策略回报灵活配置混合
005037,银华新能源新材料A
003291,信达澳银健康中国混合
660001,农银行业成长混合
233006,大摩领先优势混合
110013,易方达科翔混合
168201,中融一带一路分级
001152,融通新区域新经济灵活配置混合
000654,华商新锐产业混合
002885,大摩万众创新灵活配置混合
004900,财通资管鑫锐混合A
001039,嘉实先进制造股票
001484,天弘新价值混合
162212,泰达宏利红利先锋混合
005526,工银新生代消费混合
001463,光大一带一路混合
000594,大摩进取优选股票
005844,东方人工智能主题混合
660005,农银中小盘混合
001348,大摩新机遇混合
000480,东方红新动力混合
000220,富国医疗保健行业混合
001815,华泰柏瑞激励动力混合A
000021,华夏优势增长混合
002713,广发转型升级混合
004901,财通资管鑫锐混合C
161037,富国中证高端制造指数增强型
002560,诺安和鑫灵活配置混合
519967,长信利富债券
373020,上投摩根双核平衡混合
001210,天弘互联网混合
001479,中邮风格轮动灵活配置混合
004241,中欧时代先锋股票C
001986,前海开源人工智能主题混合
002624,广发优企精选混合
519033,海富通国策导向混合
167503,安信一带一路分级
070030,嘉实中创400ETF联接A
004205,东方支柱产业灵活配置混合
001154,北信瑞丰平安中国
160635,鹏华中证医药卫生(LOF)
001938,中欧时代先锋股票A
160638,鹏华一带一路分级
161033,富国中证智能汽车(LOF)
481004,工银稳健成长混合A
002553,博时创业成长混合C
002179,华安事件驱动量化策略混合
630005,华商动态阿尔法混合
005727,嘉实中创400ETF联接C
000031,华夏复兴混合
000376,华安中证细分医药ETF联接C
160222,国泰国证食品饮料行业指数分级
350006,天治稳健双盈债券
200011,长城景气行业龙头
160724,嘉实沪深300ETF联接C
000373,华安中证细分医药ETF联接A
004640,华夏节能环保股票
160219,国泰国证医药卫生指数分级
001811,中欧明睿新常态混合A
001537,中加改革红利混合
002978,广发医药卫生联接C
090009,大成行业轮动混合
002945,大成盛世精选灵活配置混合
001180,广发医药卫生联接A
002919,东吴智慧医疗量化策略混合
350008,天治新消费混合
110023,易方达医疗保健行业混合
000991,工银战略转型股票
000893,工银创新动力
164908,交银中证环境治理(LOF)
001520,国投瑞银研究精选股票
000547,建信健康民生混合
001928,华夏消费升级灵活配置混合C
005805,华泰柏瑞医疗健康混合
001227,中邮信息产业灵活配置混合
161224,国投瑞银新丝路混合(LOF)
161025,富国中证移动互联网指数分级
002270,东吴安盈量化灵活配置混合
050009,博时新兴成长混合
001795,上投摩根文体休闲灵活配置混合
005588,长安裕腾混合A
200012,长城中小盘成长混合
160636,鹏华互联网分级
350007,天治趋势精选
001881,中欧新趋势混合E
470028,汇添富社会责任混合
000219,博时裕益灵活配置
005787,中欧新趋势混合C
001510,富国新动力灵活配置混合C
166001,中欧新趋势混合A
000831,工银医疗保健股票
001797,华融新利灵活配置混合
002013,中欧琪丰灵活配置混合A
501008,汇添富中证互联网医疗指数C
001508,富国新动力灵活配置混合A
501007,汇添富中证互联网医疗指数A
002707,大摩科技领先混合
003623,创金合信优价成长股票C
163118,申万菱信申万医药生物分级
519772,交银新生活力灵活配置混合
005592,长安裕腾混合C
003622,创金合信优价成长股票A
002014,中欧琪丰灵活配置混合C
519017,大成积极成长混合
000531,东吴阿尔法灵活配置混合
003567,华夏行业景气混合
000248,汇添富中证主要消费ETF联接
168103,九泰锐益定增混合
003587,先锋精一混合C
000995,建信睿盈灵活配置混合C
002776,招商安荣混合A
217020,招商安达灵活配置混合
001983,中邮低碳配置混合
000136,民生加银策略精选混合
519756,交银国企改革灵活配置混合
050014,博时创业成长混合A
001742,广发百发大数据精选混合E
002777,招商安荣混合C
000867,华宝品质生活股票
001741,广发百发大数据精选混合A
163001,长信医疗保健混合(LOF)
002980,华夏创新前沿股票
163116,申万菱信申万电子分级
001409,工银互联网加股票
003032,平安大华医疗健康混合
003513,中邮消费升级
530019,建信社会责任混合
519781,交银领先回报混合
000994,建信睿盈灵活配置混合A
000587,大成灵活配置混合
165313,建信优势动力混合(LOF)
005266,博时厚泽回报混合C
005296,南华丰淳混合A
004354,益民中证智能消费
002020,国都创新驱动
005265,博时厚泽回报混合A
004429,南方文旅混合
630015,华商大盘量化精选混合
003751,万家瑞隆混合
200006,长城消费增值混合
161036,富国中证娱乐主题指数增强型
160137,南方中证互联网指数分级
005297,南华丰淳混合C
004966,泓德致远混合C
001104,华安新丝路主题股票
233001,大摩基础行业混合
740101,长安沪深300非周期
002541,招商丰和混合C
000339,长城医疗保健混合
004965,泓德致远混合A
002345,华夏高端制造混合
162006,长城久富混合(LOF)
161028,富国中证新能源汽车指数分级
161035,富国中证医药主题指数增强
161022,富国创业板指数分级
001102,前海开源国家比较优势混合
166801,浙商聚潮新思维
001692,南方国策动力
001193,中金消费升级
001631,天弘中证食品饮料指数A
050010,博时特许价值混合A
519091,新华泛资源优势混合
110001,易方达平稳增长
000263,工银信息产业混合
005210,东吴双三角C
160640,鹏华新能源分级
519673,银河康乐股票
005209,东吴双三角A
001632,天弘中证食品饮料指数C
320012,诺安主题精选混合
001695,泓德泓业混合
002656,南方创业板ETF联接A
001366,金鹰产业整合混合
002017,招商瑞丰灵活配置混合发起式C
004409,招商深证TMT50ETF联接C
005692,广发全指工业ETF联接C
000083,汇添富消费行业混合
004593,广发全指工业ETF联接A
410003,华富成长趋势混合
166301,华商新趋势优选灵活配置混合
004343,南方创业板ETF联接C
000314,招商瑞丰灵活配置混合发起式A
240020,华宝医药生物混合
003581,前海联合国民健康混合
161213,国投瑞银消费服务指数
240009,华宝先进成长混合
000866,华宝制造股票
070032,嘉实优化红利混合
160919,大成产业升级股票
004870,融通创业板指数C
161613,融通创业板指数A
000698,宝盈科技30混合
217019,招商深证TMT50ETF联接A
001198,东方惠新灵活配置混合A
002173,东方大健康混合
700001,平安大华行业先锋混合
519935,长信创新驱动股票
004407,招商上证消费80ETF联接C
270021,广发聚瑞混合
217017,招商上证消费80ETF联接A
006038,大成景恒混合C
002599,平安大华智能生活混合C
519993,长信增利动态策略混合
001927,华夏消费升级灵活配置混合A
502036,大成中证互联网金融指数分级
002577,南方新兴混合
270050,广发新经济混合
162211,泰达宏利品质生活混合
519959,长信多利混合
005765,中欧明睿新常态混合C
002163,东方惠新灵活配置混合C
006103,凯石淳行业精选混合
001224,中邮新思路灵活配置混合
001276,建信新经济灵活配置混合
002639,天弘价值精选灵活配置混合
206012,鹏华价值精选股票
002416,招商丰利灵活配置混合C
005391,工银创业板ETF联接C
001940,农银现代农业加
005874,建信创业板ETF联接C
005873,建信创业板ETF联接A
005390,工银创业板ETF联接A
040045,华安信用增强债券
003853,金鹰信息产业股票A
000679,招商丰利灵活配置混合A
004744,易方达创业板ETF联接C
110026,易方达创业板ETF联接A
004917,中银证券祥瑞混合A
320005,诺安价值增长混合
005885,金鹰信息产业股票C
040036,华安安心收益债券A
001830,融通跨界成长灵活配置混合
040037,华安安心收益债券B
202212,南方平衡配置混合
001106,华商健康生活混合
161226,国投瑞银白银期货(LOF)
006249,华夏创业板ETF联接C
006248,华夏创业板ETF联接A
000496,长安产业精选混合A
001827,富国研究优选沪港深混合
161606,融通行业景气混合
001593,天弘创业板C
164907,交银中证互联网金融指数分级
200007,长城安心回报混合
001427,招商丰泽混合A
519171,浦银安盛医疗健康混合
004918,中银证券祥瑞混合C
005105,富荣福康混合C
000309,大摩品质生活精选股票
610108,信达澳银信用债债券C
001592,天弘创业板A
001279,中海积极增利混合
000993,华宝稳健回报混合
002071,长安产业精选混合C
000584,新华鑫益灵活配置混合
004352,北信瑞丰研究精选
202007,南方隆元产业主题混合
164821,工银中证新能源指数分级
005953,人保转型新动力混合A
160224,国泰深证TMT50指数分级
003765,广发创业板ETF联接A
005620,中欧品质消费股票A
206007,鹏华消费优选混合
004837,中融鑫价值混合C
004836,中融鑫价值混合A
400013,东方成长收益灵活配置混合
001985,富国低碳新经济混合
110010,易方达价值成长混合
005104,富荣福康混合A
630016,华商价值共享混合
005903,泰达宏利绩优混合
000056,建信消费升级混合
004536,嘉实中小企业量化活力混合
270007,广发大盘成长
000646,华润元大医疗保健量化混合
398051,中海环保新能源混合
233007,大摩卓越成长混合
005483,博时创新驱动混合C
000567,广发聚祥灵活混合
005621,中欧品质消费股票C
005954,人保转型新动力混合C
005482,博时创新驱动混合A
000612,华宝生态中国混合
080012,长盛电子信息产业混合
160133,南方天元
003766,广发创业板ETF联接C
002844,金鹰多元策略混合
519157,新华行业灵活配置混合C
001861,富安达健康人生混合
001832,易方达瑞恒灵活配置混合
501058,汇添富中证新能源汽车C
000663,国投瑞银美丽中国混合
501057,汇添富中证新能源汽车A
165528,信诚鼎利
519918,华夏兴和混合
001390,中融鑫视野混合C
005399,长信量化价值驱动混合
001915,宝盈医疗健康沪港深股票
420002,天弘永利债券A
217013,招商中小盘混合
420102,天弘永利债券B
001389,中融鑫视野混合A
001914,中信建投聚利混合
000579,鑫元恒鑫收益增强C
002794,天弘永利债券E
168102,九泰锐富事件驱动混合
160314,华夏行业混合(LOF)
000578,鑫元恒鑫收益增强A
001186,富国文体健康股票
161030,富国中证体育产业指数分级
161611,融通内需驱动混合
004674,富国新机遇灵活配置混合A
110012,易方达科汇灵活配置混合
001717,工银前沿医疗股票
000778,鹏华先进制造股票
002067,诺安精选回报混合
000039,农银高增长混合
483003,工银精选平衡混合
160223,国泰创业板指数(LOF)
090007,大成策略回报混合
000398,华富灵活配置混合
001528,诺安先进制造股票
360006,光大新增长混合
320011,诺安中小盘精选混合
005812,鹏华产业精选
290011,泰信中小盘精选混合
000689,前海开源新经济混合
002801,泓德泓信混合
001421,南方量化成长
001456,华泰柏瑞制造2025混合A
002094,华泰柏瑞制造2025混合C
519156,新华行业灵活配置混合A
000805,中银新经济灵活配置混合
001487,宝盈优势产业混合
002658,招商安裕灵活配置混合C
002540,招商丰和混合A
001766,上投摩根医疗健康股票
530016,建信恒稳价值
001471,融通新能源灵活配置混合
270026,广发中小板300联接
001069,华泰柏瑞消费成长混合
002252,融通成长30灵活配置混合
161233,国投瑞银瑞泰多策略混合
540004,汇丰晋信2026周期混合
002657,招商安裕灵活配置混合A
519732,交银定期支付双息平衡混合
000854,鹏华养老产业
002386,工银中国制造2025股票
000711,嘉实医疗保健股票
004497,前海开源多元策略混合C
162204,泰达宏利行业混合
001532,华安文体健康混合
004933,招商丰拓灵活混合C
001898,易方达大健康混合
160420,华安创业板50指数分级
004932,招商丰拓灵活混合A
166105,信达澳银鑫安债券
002064,华富产业升级灵活配置混合
004496,前海开源多元策略混合A
160637,鹏华创业板分级
005042,人保研究精选混合C
270002,广发稳健增长
001385,东方新思路混合C
571002,诺德主题灵活配置
090019,大成景恒混合A
001384,东方新思路混合A
673043,西部利得行业主题优选混合C
000566,华泰柏瑞创新升级混合
002820,招商丰美混合C
002819,招商丰美混合A
320015,诺安行业轮动混合
001417,汇添富医疗服务混合
202011,南方优选价值混合A
005597,建信战略精选灵活配置混合C
002628,招商安博灵活配置混合A
400007,东方策略成长混合
005596,建信战略精选灵活配置混合A
001739,中融融安二号保本
379010,上投摩根中小盘混合
240010,华宝行业精选混合
004986,鹏华策略回报混合
005600,汇安量化优选灵活配置C
005599,汇安量化优选灵活配置A
005041,人保研究精选混合A
001473,建信大安全战略精选股票
005499,国投瑞银兴颐多策略混合
001955,中欧养老产业混合
002629,招商安博灵活配置混合C
481015,工银主题策略混合
001138,国投瑞银岁丰利债券C
001137,国投瑞银岁丰利债券A
001230,鹏华医药科技
002769,兴业聚盛灵活配置混合C
519089,新华优选成长混合
002451,平安大华睿享文娱混合C
005551,汇安成长优选混合C
160605,鹏华中国50
519700,交银主题优选混合
000965,汇丰晋信新动力混合
519642,银河智造混合
005550,汇安成长优选混合A
000059,国联安中证医药100
001468,广发改革混合
005128,华夏永康添福混合
000996,中银新动力股票
002450,平安大华睿享文娱混合A
002301,兴业聚盛灵活配置混合A
001446,招商丰泽混合C
400015,东方新能源汽车混合
001267,泰达宏利蓝筹混合
180013,银华领先策略混合
001313,上投摩根智慧互联股票
005668,融通新能源汽车主题精选混合
001272,兴业聚利灵活配置混合
005738,长城智能产业灵活配置混合
001141,泰达宏利创盈混合A
610008,信达澳银信用债债券A
001550,天弘中证医药100A
162107,金鹰量化精选股票(LOF)
003715,宝盈消费主题混合
005492,农银汇理研究驱动混合
001167,金鹰科技创新股票
161232,国投瑞银瑞盛混合(LOF)
002605,融通新消费灵活配置混合
005238,银华医疗健康量化优选C
000431,鹏华品牌传承混合
001028,华安物联网主题股票
005628,汇安趋势动力股票A
582201,东吴优信稳健债券C
000557,国投瑞银新机遇灵活配置混合C
005145,东吴优益债券C
002923,兴业聚惠灵活配置混合C
001651,工银新蓝筹股票
001547,兴业聚惠灵活配置混合A
000803,工银研究精选股票
005293,诺德新旺
005144,东吴优益债券A
481012,工银深证红利联接
004913,中银证券聚瑞混合A
000556,国投瑞银新机遇灵活配置混合A
161217,国投瑞银中证指数
582003,东吴配置优化灵活配置混合
001551,天弘中证医药100C
582001,东吴优信稳健债券A
160212,国泰估值优势混合(LOF)
519176,浦银安盛消费升级混合C
160225,国泰国证新能源汽车指数
519125,浦银安盛消费升级混合A
217010,招商大盘蓝筹混合
005237,银华医疗健康量化优选A
005629,汇安趋势动力股票C
005009,申万菱信行业轮动股票
100029,富国天成红利混合
005566,创金合信国证2000指数C
003659,山西策略灵活配置混合
005565,创金合信国证2000指数A
000967,华泰柏瑞创新动力混合
005263,鑫元欣享灵活配置混合C
001540,浙商汇金转型驱动
005262,鑫元欣享灵活配置混合A
530011,建信内生动力混合
410006,华富策略精选
004914,中银证券聚瑞混合C
000308,建信创新中国混合
530006,建信核心精选混合
005777,广发科技动力股票
519989,长信利丰债券C
004651,长信利丰债券E
519731,交银定期支付月月丰债券C
290004,泰信优质生活混合
590006,中邮中小盘灵活配置混合
002634,华宝未来主导混合
001143,华商量化进取混合
005226,山西改革精选灵活配置混合
502013,长盛中证申万一带一路分级
370023,上投中证消费指数
519730,交银定期支付月月丰债券A
050008,博时第三产业混合
310358,申万菱信新经济混合
002813,博时颐泰混合A
004875,融通深证成份指数C
002649,民生智造2025灵活配置混合
160221,国泰国证有色金属行业指数分级
161612,融通深证成份指数A
005689,中银医疗保健混合
003125,中科沃土沃鑫成长混合
002802,广发东财大数据混合
000823,银华高端制造业
519963,长信利盈混合A
005967,鹏华创新驱动混合
005335,浙商全景消费混合
002256,金信新能源汽车混合发起式
000549,华安大国新经济股票
000793,工银高端制造股票
410007,华富价值增长
000757,华富智慧城市灵活配置混合
001373,易方达新丝路灵活配置混合
002814,博时颐泰混合C
005619,融通红利机会主题精选混合C
005618,融通红利机会主题精选混合A
162102,金鹰中小盘精选
